cod,nome,lon,lat,tipo,area_km2
1138010,BIRITINGA,-38.7833,-11.6,pluviometrica,
1138013,CIPÓ,-38.5242,-11.1014,pluviometrica,
1138014,CIPÓ,-38.5131,-11.0981,pluviometrica,
1138015,ARACI,-38.95,-11.3333,pluviometrica,
1138016,SATIRO DIAS,-38.5833,-11.5833,pluviometrica,
1138022,ENTRE RIOS,-38.0667,-11.9167,pluviometrica,
1138026,PONTE EUCLIDES DA CUNHA,-38.8353,-11.0631,pluviometrica,
1138027,Crisópolis - IT-PR-08,-38.1245,-11.5121,pluviometrica,
1138028,Araci (Fazenda Laranjeiras III) - IT-PR-09,-38.9672,-11.3423,pluviometrica,
1138029,Nova Soure (Estação Experimental) - IT-PR-10,-38.535,-11.3069,pluviometrica,
1138030,Olindina - IT-PR-11,-38.3319,-11.3419,pluviometrica,
1138031,Itapicuru - IT-PR-12,-38.2236,-11.3194,pluviometrica,
1138032,Olindina (Umbuzeiro) - IT-PR-32,-38.4544,-11.4525,pluviometrica,
1138033,SERRINHA,-38.9828,-11.6483,pluviometrica,
1139000,SALGADALIA,-39.1833,-11.4667,pluviometrica,
1139002,VALENTE,-39.4667,-11.5667,pluviometrica,
1139003,SANTALUZ (SANTA LUZIA),-39.35,-11.2667,pluviometrica,
1139005,PINTADAS,-39.9167,-11.8,pluviometrica,
1139007,GAVIÃO,-39.7667,-11.4667,pluviometrica,
1139009,AÇUDE POÇO GRANDE (ARACI),-39.0944,-11.2531,pluviometrica,
1139014,SERRINHA (FABA),-39.0,-11.65,pluviometrica,
1139015,SERRINHA (VFFLB),-39.0,-11.65,pluviometrica,
1139016,SERRINHA,-39.0,-11.65,pluviometrica,
1139017,SERRINHA,-39.0,-11.65,pluviometrica,
1139020,SERRINHA (SEC. AGRICULTURA),-39.0,-11.65,pluviometrica,
1139022,GAVIÃO II,-39.7847,-11.4742,pluviometrica,
1139024,Conceição do Coité - IT-PR-14,-39.3117,-11.525,pluviometrica,
1139025,Queimadas (Riacho da Onça) - IT-PR-15,-39.7391,-11.2425,pluviometrica,
1139026,Queimadas (Povoado Rio do Peixe) - IT-PR-16,-39.5231,-11.0956,pluviometrica,
1139027,Santaluz - IT-PR-17,-39.3817,-11.2556,pluviometrica,
1139028,VALENTE,-39.4567,-11.3994,pluviometrica,
1139029,PINTADAS,-39.9683,-11.8356,pluviometrica,
1139032,NASCENTE RIO DO CEDRO,-39.5233,-11.4008,pluviometrica,
1139033,AFLUENTE DIREITO RIO DO CEDRO,-39.5242,-11.4311,pluviometrica,
1139034,AFLUENTE ESQUERDO RIO DO CEDRO,-39.5025,-11.4422,pluviometrica,
1139035,COPERSERTÃO,-39.5325,-11.4636,pluviometrica,
1140000,MIGUEL CALMON (DJALMA DUTRA),-40.6044,-11.4325,pluviometrica,
1140001,PIRITIBA,-40.5667,-11.7167,pluviometrica,
1140002,MUNDO NOVO,-40.4667,-11.85,pluviometrica,
1140010,FRANÇA,-40.6,-11.5533,pluviometrica,
1140013,JACOBINA,-40.4842,-11.2042,pluviometrica,
1140014,JACOBINA,-40.5167,-11.1667,pluviometrica,
1140020,CAÉM,-40.435,-11.0942,pluviometrica,
1140022,AÇUDE RIO DO PEIXE,-40.0167,-11.2,pluviometrica,
1140023,AÇUDE SERROTE,-40.3,-11.4,pluviometrica,
1140024,TAPIRAMUTÁ,-40.7667,-11.8333,pluviometrica,
1140026,VENTURA,-40.9461,-11.6431,pluviometrica,
1140031,BARRA DO MUNDO NOVO,-40.5178,-11.8656,pluviometrica,
1140032,AÇUDE SERROTE,-40.3036,-11.4106,pluviometrica,
1140033,AÇUDE RIO DO PEIXE,-39.9658,-11.2303,pluviometrica,
1140037,Caém (Gonçalo) - IT-PR-33,-40.2661,-11.1917,pluviometrica,
1140038,Jacobina (Itapeipu) - IT-PR-34,-40.3553,-11.3139,pluviometrica,
1140039,Caém - IT-PR-35,-40.4291,-11.079,pluviometrica,
1140040,Jacobina (Tombador Araújo) - IT-PR-36,-40.6692,-11.1669,pluviometrica,
1140044,BAIXA GRANDE,-40.1822,-11.9069,pluviometrica,
1140045,TAPIRAMUTÁ,-40.7903,-11.8367,pluviometrica,
1140046,VENTURA,-40.9503,-11.6492,pluviometrica,
1141003,MORRO DO CHAPÉU  83184,-41.1514,-11.5475,pluviometrica,
1141007,IRECÊ,-41.8667,-11.3,pluviometrica,
1141012,BONITO (IBIAPORA),-41.2686,-11.9656,pluviometrica,
1141014,IRECÊ,-41.8667,-11.3,pluviometrica,
1141018,BONITO,-41.2543,-11.9899,pluviometrica,
1141019,MULUNGU DO MORRO,-41.6175,-11.9786,pluviometrica,
1141020,IBITIBÁ,-41.975,-11.5221,pluviometrica,
1141021,IPANEMA,-41.6036,-11.4072,pluviometrica,
1141022,JUSSARA / ARRECIFE,-41.9733,-11.0636,pluviometrica,
1141023,BARRO ALTO,-41.9078,-11.7675,pluviometrica,
1141024,CANARANA,-41.7878,-11.6939,pluviometrica,
1141025,CAFARNAUM,-41.4683,-11.6747,pluviometrica,
1141026,IRECÊ,-41.8942,-11.2892,pluviometrica,
1142004,SANTO INÁCIO,-42.7333,-11.1167,pluviometrica,
1142013,IPUPIARA (JORDÃO),-42.6167,-11.8167,pluviometrica,
1142014,BARRA DO MENDES,-42.0667,-11.8167,pluviometrica,
1142017,FAZENDA CABACEIRAS,-42.305,-11.3286,pluviometrica,
1142020,FAZENDA REFRIGÉRIO - JUSANTE,-42.2736,-11.3561,pluviometrica,
1142025,GENTIO DO OURO,-42.5119,-11.4272,pluviometrica,
1142026,IBIPEBA,-42.0084,-11.672,pluviometrica,
1142027,BARRA DOS MENDES,-42.0556,-11.8033,pluviometrica,
1142028,CENTRAL,-42.0919,-11.1336,pluviometrica,
1142029,UIBAÍ,-42.1406,-11.2931,pluviometrica,
1143001,MORPARÁ,-43.2833,-11.5667,pluviometrica,
1143002,MORPARÁ,-43.2753,-11.5633,pluviometrica,
1143005,BARRA,-43.1389,-11.0847,pluviometrica,
1143006,BARRA,-43.15,-11.0833,pluviometrica,
1143009,BOQUEIRÃO (BOSSOROCA),-43.825,-11.3428,pluviometrica,
1143010,BOQUEIRÃO,-43.8456,-11.3553,pluviometrica,
1143025,FAZENDA PORTO LIMPO,-43.9494,-11.2356,pluviometrica,
1143027,BARRA,-43.1403,-11.0928,pluviometrica,
1143028,UHE SOBRADINHO MONTANTE 1,-43.2825,-11.5583,pluviometrica,
1143029,UHE SOBRADINHO RIO GRANDE,-43.8261,-11.345,pluviometrica,
1144002,SANTA RITA DE CÁSSIA,-44.5167,-11.0,pluviometrica,
1144008,SANTA RITA DE CÁSSIA,-44.5247,-11.0025,pluviometrica,
1144014,SÃO SEBASTIÃO,-44.8772,-11.9794,pluviometrica,
1144027,IBIPETUBA,-44.5256,-11.0061,pluviometrica,
1145001,FORMOSA DO RIO PRETO,-45.2019,-11.0478,pluviometrica,
1145003,CARIPARE,-45.0667,-11.5333,pluviometrica,
1145004,FAZENDA BOM JARDIM,-45.5267,-10.9925,pluviometrica,
1145012,FORMOSA DO RIO PRETO (CODEVASF),-45.1833,-11.05,pluviometrica,
1145013,PONTE SERAFIM - MONTANTE,-45.6119,-11.8961,pluviometrica,
1145014,NOVA VIDA - MONTANTE,-45.1222,-11.8525,pluviometrica,
1145015,FAZENDA BOM JARDIM (CODEVASF),-45.5333,-11.0167,pluviometrica,
1145019,CARIPARÉ,-45.0419,-11.5119,pluviometrica,
1145020,FAZENDA TRIUNFO,-45.6153,-11.4603,pluviometrica,
1145023,FAZENDA SÃO ROQUE,-45.4561,-11.9572,pluviometrica,
1145024,RIO LIMPO,-45.9742,-11.7139,pluviometrica,
1145025,RIO DO OURO (Oeste),-45.4086,-11.2081,pluviometrica,
1145026,FAZENDA SANTA RITA DE CÁSSIA,-45.6334,-11.6078,pluviometrica,
1145030,FAZENDA ALEIXO,-45.1831,-11.4853,pluviometrica,
1145031,FAZENDA PAINEIRA,-45.6,-11.7494,pluviometrica,
1145032,FAZENDA SANTANA,-45.8506,-11.2164,pluviometrica,
1145033,FAZENDA GRETTER II,-45.6119,-11.8814,pluviometrica,
1146000,DIANÓPOLIS,-46.8106,-11.6253,pluviometrica,
1146002,PCH DIACAL II MONTANTE,-46.7519,-11.7358,pluviometrica,
1146003,PCH AGRO TRAFO MONTANTE,-46.6642,-11.6764,pluviometrica,
1146004,PCH DIANÓPOLIS JUSANTE,-46.82,-11.4661,pluviometrica,
1146005,CACIMBINHA,-46.0608,-11.1519,pluviometrica,
1146006,FAZENDA OTAKE,-46.2369,-11.5408,pluviometrica,
1146007,FAZENDA MINGORE,-46.2944,-11.0417,pluviometrica,
1146008,GARGANTA,-46.5033,-11.3831,pluviometrica,
1146009,RESTAURANTE ANEL DA SOJA,-46.0065,-11.5637,pluviometrica,
1146010,AGROCEL,-46.2036,-11.7572,pluviometrica,
1146011,PCH ÁGUA LIMPA BARRAMENTO,-46.7044,-11.6922,pluviometrica,
1146012,PCH AREIA BARRAMENTO,-46.7367,-11.6981,pluviometrica,
1146014,PCH PORTO FRANCO JUSANTE,-46.7875,-11.8161,pluviometrica,
1146015,PCH RIACHO PRETO JUSANTE,-46.7547,-11.9528,pluviometrica,
1146016,PCH LAGOA GRANDE RIBEIRÃO DO INFERNO,-46.6522,-11.9856,pluviometrica,
1146017,PCH BOA SORTE JUSANTE,-46.7681,-11.8906,pluviometrica,
1146018,FAZENDA CHAPADÃO,-46.2114,-11.9767,pluviometrica,
1146019,FAZENDA SÃO LUCAS,-46.9981,-11.3297,pluviometrica,
1146020,FAZENDA PEQUIZEIRO,-46.4119,-11.7792,pluviometrica,
1146021,FAZENDA LATEX,-46.7592,-11.3428,pluviometrica,
1146022,PCH DOIDO BARRAMENTO,-46.7506,-11.7097,pluviometrica,
1146023,PCH MANUEL ALVES JUSANTE,-46.9947,-11.5467,pluviometrica,
1146024,PCH MANUEL ALVES MONTANTE,-46.9189,-11.4556,pluviometrica,
1146025,PCH PIARUCUM BARRAMENTO,-46.6425,-11.9808,pluviometrica,
1146026,PCH PIARUCUM MONTANTE,-46.595,-11.9381,pluviometrica,
1146027,CGH PALMEIRAS JUSANTE,-46.3322,-11.9311,pluviometrica,
1146028,CGH SIRIVERA MONTANTE,-46.255,-11.9244,pluviometrica,
1146029,CGH SUCURI JUSANTE,-46.3144,-11.9283,pluviometrica,
1146030,CGH RIO DA CONCEIÇÃO MONTANTE,-46.8869,-11.3981,pluviometrica,
1146031,CGH PIABANHA DO TOCANTINS MONTANTE,-46.2611,-11.9258,pluviometrica,
1146032,CGH PIABANHA DO TOCANTINS JUSANTE,-46.2769,-11.9267,pluviometrica,
1146033,CGH TAPUIAS JUSANTE,-46.275,-11.9256,pluviometrica,
1146034,CGH BURITIRANA JUSANTE,-46.2978,-11.9272,pluviometrica,
1147000,ALMAS,-47.1739,-11.5789,pluviometrica,
1147001,NATIVIDADE,-47.7283,-11.6969,pluviometrica,
1147002,PINDORAMA DO TOCANTINS,-47.5767,-11.1403,pluviometrica,
1147003,PORTO ALEGRE,-47.045,-11.61,pluviometrica,
1147005,UHE LUÍS EDUARDO MAGALHÃES JERÔNIMO,-47.8358,-11.7578,pluviometrica,
1147008,PCH ISAMU IKEDA MONTANTE 2,-47.4839,-11.0169,pluviometrica,
1147009,PCH AGRO TRAFO RIO BAGAGEM,-47.5758,-11.3694,pluviometrica,
1148000,FAZENDA LOBEIRA,-48.2947,-11.5314,pluviometrica,
1148001,UHE LUÍS EDUARDO MAGALHÃES  JURUPARY,-48.5158,-11.1519,pluviometrica,
1148003,UHE LUÍS EDUARDO MAGALHÃES IPUEIRAS,-48.4583,-11.2469,pluviometrica,
1148007,UHE LUÍS EDUARDO MAGALHÃES JACINTO,-48.6569,-11.9817,pluviometrica,
1149000,DUERE,-49.2653,-11.3389,pluviometrica,
1149002,GURUPI,-49.1361,-11.7372,pluviometrica,
1149005,DUERE_Dona Constanci,-49.2661,-11.3439,pluviometrica,
1150001,SÃO FÉLIX DO ARAGUAIA,-50.6625,-11.6197,pluviometrica,
1150005,SÃO FÉLIX DO ARAGUAIA,-50.65,-11.6,pluviometrica,
1150006,FAZENDA SANTA CRUZ,-50.8072,-11.2203,pluviometrica,
1151000,BATE PAPO,-51.3764,-11.6747,pluviometrica,
1152000,SUIA LIQUILÂNDIA,-51.9889,-11.7417,pluviometrica,
1154001,SANTA FELICIDADE,-54.9981,-11.9292,pluviometrica,
1154002,FAZENDA RIO NEGRO,-54.3589,-11.5242,pluviometrica,
1154004,CLAÚDIA,-54.8656,-11.4933,pluviometrica,
1154005,RIACHO DE DEUS,-54.4767,-11.1272,pluviometrica,
1155000,CACHOEIRÃO,-55.7025,-11.6511,pluviometrica,
1155002,UHE COLÍDER PONTE MT-222,-55.6561,-11.8939,pluviometrica,
1155003,VIVEIRO DE MUDAS ROQUE CANELLI,-55.5139,-11.87,pluviometrica,
1155004,UHE SINOP BARRAMENTO,-55.4539,-11.2717,pluviometrica,
1155005,UHE COLÍDER RIO RENATO,-55.2783,-11.0628,pluviometrica,
1156000,FAZENDA ITAUBA,-56.4333,-11.4714,pluviometrica,
1156001,SINOP (FAZENDA SEMPRE VERDE),-55.4486,-11.6914,pluviometrica,
1156002,TABAPORÃ,-56.825,-11.3047,pluviometrica,
1156003,NOVA AMERICANA,-56.1572,-11.6447,pluviometrica,
1157000,PORTO DOS GAÚCHOS,-57.4172,-11.5358,pluviometrica,
1157001,JUARA,-57.5067,-11.2531,pluviometrica,
1157002,OLHO D'ÁGUA,-57.0419,-11.715,pluviometrica,
1157003,CGH MESTRE FALCÃO JUSANTE,-57.1183,-11.4633,pluviometrica,
1158001,FONTANILHAS,-58.3383,-11.3417,pluviometrica,
1158002,JUÍNA,-58.7186,-11.4081,pluviometrica,
1158003,FAZENDA TOMBADOR,-58.0472,-11.7178,pluviometrica,
1158004,CASTANHEIRA,-58.6161,-11.14,pluviometrica,
1159001,PCH JUINA JUSANTE,-59.2206,-11.3092,pluviometrica,
1159002,PCH JUINA MONTANTE 2,-59.2058,-11.5778,pluviometrica,
1159003,PCH JUINA MONTANTE 1,-59.1703,-11.4131,pluviometrica,
1160000,MARCO RONDON,-60.855,-12.0153,pluviometrica,
1160002,FAZENDA FLOR DO CAMPO,-60.8678,-11.7489,pluviometrica,
1160004,UHE RONDON II JUSANTE,-60.7022,-11.9592,pluviometrica,
1160005,GLEBA 12 DE OUTUBRO,-60.0258,-13.8692,pluviometrica,
1161000,VISTA ALEGRE,-61.4839,-11.4408,pluviometrica,
1161001,PIMENTA BUENO,-61.1922,-11.6836,pluviometrica,
1161002,ROLIM DE MOURA,-61.7764,-11.7497,pluviometrica,
1161003,MINISTRO ANDREAZZA,-61.5281,-11.1969,pluviometrica,
1161006,PCH PRIMAVERA MONTANTE 1,-61.22,-11.9475,pluviometrica,
1161007,PCH PRIMAVERA JUSANTE,-61.2397,-11.9025,pluviometrica,
1161009,PCH ALTA FLORESTA MONTANTE 2,-61.9908,-11.9689,pluviometrica,
1162003,SÃO MIGUEL DO GUAPORÉ,-62.8025,-11.7325,pluviometrica,
1162004,PCH CACHOEIRA CACHIMBO ALTO JUSANTE,-62.1547,-11.9272,pluviometrica,
1162005,PCH RIO BRANCO BARRAMENTO,-62.1811,-11.9111,pluviometrica,
1162006,PCH ÂNGELO CASSOL BARRAMENTO,-62.1036,-11.9308,pluviometrica,
1162007,PCH ÂNGELO CASSOL MONTANTE,-62.0878,-11.9292,pluviometrica,
1162008,PCH MONTE BELO MONTANTE,-62.1794,-11.9556,pluviometrica,
1162009,PCH MONTE BELO BARRAMENTO,-62.1792,-11.9336,pluviometrica,
1162010,PCH FIGUEIRA BARRAMENTO,-62.1717,-11.9958,pluviometrica,
1162011,PCH SALDANHA PLU,-62.1839,-11.9586,pluviometrica,
1162012,PCH ALTA FLORESTA MONTANTE 1,-62.0125,-11.9531,pluviometrica,
1162013,PCH ALTA FLORESTA BARRAMENTO,-62.0394,-11.9383,pluviometrica,
1162014,FAZENDA APURÚ,-62.1172,-11.0017,pluviometrica,
1162015,SÃO MIGUEL DO GUAPORÉ,-62.6792,-11.7258,pluviometrica,
1163000,SÃO FRANCISCO DO GUAPORÉ,-63.2722,-11.9664,pluviometrica,
1166000,RIBERALTA 045,-66.0833,-11.0167,pluviometrica,
1168001,BRASILÉIA,-68.735,-11.0233,pluviometrica,
1168002,COBIJA,-68.8667,-11.0833,pluviometrica,
1169001,IBERIA,-69.5833,-11.35,pluviometrica,
1238009,ITAPARICA,-38.6833,-12.8667,pluviometrica,
1238010,ARAÇAS,-38.2006,-12.2103,pluviometrica,
1238018,PITUAÇU,-38.5,-12.9333,pluviometrica,
1238019,MURITIBA,-38.9833,-12.65,pluviometrica,
1238023,SÃO GONÇALO DOS CAMPOS,-38.95,-12.4333,pluviometrica,
1238025,SÃO FÉLIX,-38.9833,-12.6333,pluviometrica,
1238026,SÃO BENTO DAS LAJES,-38.6667,-12.6167,pluviometrica,
1238028,FEIRA DE SANTANA,-38.9667,-12.2667,pluviometrica,
1238030,MATA DE SÃO JOÃO,-38.3,-12.5167,pluviometrica,
1238031,IRARÁ,-38.75,-12.0333,pluviometrica,
1238042,BURACICA,-38.515,-12.2514,pluviometrica,
1238046,EMBOACICA,-38.1375,-12.6031,pluviometrica,
1238051,TEODORO SAMPAIO,-38.6439,-12.3003,pluviometrica,
1238052,SALVADOR (DOIS DE JULHO) (SBSV),-38.3336,-12.9114,pluviometrica,
1238053,MATA DE SÃO JOÃO (HORTO),-38.3,-12.5333,pluviometrica,
1238064,FEIRA DE SANTANA,-38.9167,-12.2667,pluviometrica,
1238067,FEIRA DE SANTANA (US. ALGODÃO),-38.9167,-12.2667,pluviometrica,
1238068,FAZENDA GRANDE DE ITAPOA,-38.4167,-12.9,pluviometrica,
1238069,AREAL DE VALÉRIA,-38.4333,-12.8333,pluviometrica,
1238071,CAMBOATA,-38.0,-12.0,pluviometrica,
1238072,FAZENDA ALTO DO MAURÍCIO,-38.4,-12.8,pluviometrica,
1238073,FAZENDA CACHOEIRINHA,-38.4333,-12.8,pluviometrica,
1238074,PASSAGEM DOS TEIXEIRAS,-38.4333,-12.7333,pluviometrica,
1238076,FAZENDA SANTA HELENA,-38.4333,-12.8667,pluviometrica,
1238077,SIMÕES FILHO (ÁGUA COMPRIDA),-38.4,-12.8,pluviometrica,
1238078,MAPELE,-38.45,-12.8,pluviometrica,
1238079,BALANÇA DE PARIPE,-38.45,-12.85,pluviometrica,
1238083,TERRA NOVA,-38.6333,-12.4,pluviometrica,
1238086,ESOMI,-38.4833,-12.5,pluviometrica,
1238088,AMÉLIA RODRIGUES (PMA),-38.7667,-12.4167,pluviometrica,
1238106,QUERENTE (HORTO) (VFFLB),-38.5667,-12.7167,pluviometrica,
1238112,PADRE JOSÉ ANCHIETA - FAZENDA,-38.0,-12.0,pluviometrica,
1238114,CAMAÇARI,-38.3594,-12.6719,pluviometrica,
1238121,SALVADOR - ITAPUÃ,-38.3611,-12.9314,pluviometrica,
1238122,UHE PEDRA DO CAVALO JUSANTE,-38.9919,-12.5894,pluviometrica,
1238123,SALVADOR - ABAETÉ,-38.36,-12.9436,pluviometrica,
1238125,LAGOA DO ABAETÉ,-38.3603,-12.9442,pluviometrica,
1238127,CANDÉIAS_Centro,-38.5431,-12.6689,pluviometrica,
1238128,CANDÉIAS_Malemba,-38.5431,-12.6769,pluviometrica,
1238129,CANDÉIAS_Santo Antonio,-38.535,-12.6769,pluviometrica,
1238130,CANDÉIAS_Sarandi,-38.53,-12.67,pluviometrica,
1238131,CANDÉIAS_Santa Terezinha,-38.5381,-12.6461,pluviometrica,
1238132,LAURO DE FREITAS_Portão,-38.305,-12.87,pluviometrica,
1238133,LAURO DE FREITAS_Vila Praiana,-38.308,-12.901,pluviometrica,
1238134,LAURO DE FREITAS_Itinga,-38.336,-12.892,pluviometrica,
1238135,LAURO DE FREITAS_Itinga2,-38.353,-12.89,pluviometrica,
1238136,LAURO DE FREITAS_Rua 2 de Julho,-38.35,-12.839,pluviometrica,
1238137,LAURO DE FREITAS_Areia Branca,-38.337,-12.841,pluviometrica,
1238138,MARAGOGIPE_Centro,-38.917,-12.78,pluviometrica,
1238139,SALVADOR_EMBASA-Pirajá,-38.4581,-12.8984,pluviometrica,
1238140,SALVADOR_MAS-Dois de Julho,-38.5157,-12.9813,pluviometrica,
1238141,SALVADOR_Politécnica - Federação,-38.5114,-12.9991,pluviometrica,
1238142,SALVADOR_Inema-Monte Serrat,-38.516,-12.929,pluviometrica,
1238143,SALVADOR_EMBASA-Rio Sena,-38.468,-12.888,pluviometrica,
1238144,SALVADOR_BNA-Paripe,-38.489,-12.794,pluviometrica,
1238145,SALVADOR_EMBASA-Águas Claras,-38.441,-12.893,pluviometrica,
1238146,SALVADOR_19 BC - Cabula,-38.46,-12.96,pluviometrica,
1238147,SALVADOR_EMBASA-Alto do Pituaçu,-38.421,-12.943,pluviometrica,
1238148,SALVADOR_EMBASA-Alto do Peru,-38.485,-12.938,pluviometrica,
1238149,SALVADOR_EMBASA-Gomeia,-38.474,-12.938,pluviometrica,
1238150,SALVADOR_Hosp.Sarah-C.das Árvores,-38.453,-12.976,pluviometrica,
1238151,SALVADOR_EMBASA-Brotas,-38.495,-12.978,pluviometrica,
1238152,SALVADOR_EMBASA-Valéria,-38.437,-12.863,pluviometrica,
1238153,SALVADOR_BATRE-São Cristovão,-38.368,-12.861,pluviometrica,
1238155,SALVADOR (PITUAÇU PCD),-38.3475,-12.8328,pluviometrica,
1238157,PONTE RUA NOVA - IF_CATU,-38.3739,-12.3578,pluviometrica,
1238158,PEDRA DO SALGADO,-38.1331,-12.3761,pluviometrica,
1238159,SALVADOR - INEMA - CAB,-38.4283,-12.9433,pluviometrica,
1239002,CASTRO ALVES,-39.4167,-12.7667,pluviometrica,
1239006,CRUZ DAS ALMAS (IPEAL),-39.1,-12.6833,pluviometrica,
1239007,ARGOIM,-39.5183,-12.585,pluviometrica,
1239018,SERRA PRETA,-39.3167,-12.15,pluviometrica,
1239019,SANTA TEREZINHA,-39.5333,-12.7667,pluviometrica,
1239022,SANTO ANTÔNIO DE JESUS,-39.25,-12.9667,pluviometrica,
1239023,SANTO ANTÔNIO DE JESUS,-39.2667,-12.9667,pluviometrica,
1239031,CONCEIÇÃO DO ALMEIDA,-39.2,-12.8,pluviometrica,
1239036,ITATIM,-39.7619,-12.6516,pluviometrica,
1239037,IPIRÁ,-39.7469,-12.1617,pluviometrica,
1239038,MILAGRES,-39.7458,-12.9114,pluviometrica,
1239042,IPIRÁ,-39.7272,-12.1544,pluviometrica,
1239043,UHE PEDRA DO CAVALO FAZENDA JUREMA,-39.6981,-12.4881,pluviometrica,
1239044,UHE PEDRA DO CAVALO PONTE RIO CAPIVARI,-39.9339,-12.5142,pluviometrica,
1239045,UHE PEDRA DO CAVALO ARGOIM,-39.5217,-12.5867,pluviometrica,
1239046,UHE PEDRA DO CAVALO PONTE RIO PARATIGI,-39.3831,-12.5156,pluviometrica,
1239047,UHE PEDRA DO CAVALO PONTE RIO BRANCO,-39.0461,-12.2331,pluviometrica,
1240003,JOÃO AMARO,-40.35,-12.7833,pluviometrica,
1240004,BOA VISTA DO TUPIM,-40.6092,-12.6569,pluviometrica,
1240007,IAÇU,-40.2,-12.7667,pluviometrica,
1240008,FAZENDA SÃO JOÃO,-40.1833,-12.4667,pluviometrica,
1240012,ITAETÉ,-40.9633,-12.99,pluviometrica,
1341009,INUBIA (IPIRANGA),-41.9833,-13.1167,pluviometrica,
1341011,RIO DE CONTAS,-41.8167,-13.5667,pluviometrica,
1341013,ITUAÇU,-41.3,-13.8167,pluviometrica,
1341015,NOVO ACRE,-41.1,-13.4333,pluviometrica,
1341021,ITUAÇU,-41.3,-13.8119,pluviometrica,
1341022,CATOLÉS,-41.8333,-13.2833,pluviometrica,
1341023,CARAGUATAI,-41.6456,-13.4006,pluviometrica,
1341024,JUSSIAPE,-41.6167,-13.5,pluviometrica,
1341025,MARCOLINO MOURA,-41.6917,-13.5975,pluviometrica,
1341026,LIVRAMENTO DO BRUMADO,-41.8372,-13.6628,pluviometrica,
1341027,AÇUDE BRUMADO,-41.8169,-13.5681,pluviometrica,
1341029,ITUAÇU,-41.3019,-13.8128,pluviometrica,
1341031,CASCAVEL,-41.2876,-13.2842,pluviometrica,
1341032,IBICOARA,-41.2906,-13.4067,pluviometrica,
1343026,QUILOMBO,-43.4936,-13.7236,pluviometrica,
1343027,UHE SOBRADINHO MONTANTE 3,-43.4353,-13.2569,pluviometrica,
1344001,CORIBE (RIO ALEGRE),-44.4667,-13.8333,pluviometrica,
1344002,MOCAMBO,-44.5589,-13.2778,pluviometrica,
1344004,CORRENTINA,-44.6333,-13.3333,pluviometrica,
1439100,FLORESTA AZUL DQ423,-39.6594,-14.8581,pluviometrica,
1439101,GONGOGI,-39.4667,-14.3167,pluviometrica,
1439102,IBICUÍ,-39.9886,-14.8417,pluviometrica,
1439103,JITAÚNA,-39.8894,-14.0167,pluviometrica,
1439104,SANTA CRUZ DA VITÓRIA,-39.8167,-14.9667,pluviometrica,
1439105,FAZENDA DOIS AMIGOS,-39.2833,-14.45,pluviometrica,
1439106,ILHÉUS,-39.18,-14.8,pluviometrica,
1439107,DÁRIO MEIRA,-39.9036,-14.4367,pluviometrica,
1439108,UHE FUNIL BARRAMENTO,-39.4625,-14.23,pluviometrica,
1546005,CABECEIRAS,-46.9247,-15.8008,pluviometrica,
1546007,BURITIS,-46.4167,-15.6167,pluviometrica,
1546008,ARINOS,-46.1072,-15.9153,pluviometrica,
1546010,FAZENDA CARVALHO,-46.2844,-15.5242,pluviometrica,
1546011,PIRATINGA,-46.2922,-15.0314,pluviometrica,
1546012,BURITIS,-46.4278,-15.6203,pluviometrica,
1648031,NOVO GAMA_Parque Estrela Dalva VI,-48.032,-16.06,pluviometrica,
1648032,NOVO GAMA_Lago azul,-48.074,-16.094,pluviometrica,
1648033,NOVO GAMA_Vale do Pedregal,-48.03,-16.092,pluviometrica,
1648034,SILVANIA_Setor Pedrinhas,-48.6136,-16.6675,pluviometrica,
1648035,ALAGADO MONTANTE CORUMBÁ,-48.1489,-16.0969,pluviometrica,
1648036,PIANCÓ I - MONTANTE CAPTAÇÃO,-48.9353,-16.1558,pluviometrica,
1649000,ANICUNS,-49.9428,-16.4653,pluviometrica,
1649001,ARAGOIÂNIA,-49.4522,-16.9119,pluviometrica,
1942072,IPATINGA_Bethania,-42.5538,-19.4368,pluviometrica,
1942073,IPATINGA_Bom Retiro,-42.5548,-19.508,pluviometrica,
1942074,TIMOTEO_Centro-Norte,-42.647,-19.538,pluviometrica,
1942076,CGH SUMIDOURO JUSANTE,-42.3022,-19.7978,pluviometrica,
1942077,CGH BOM JESUS DO GALHO BARRAMENTO,-42.3189,-19.8228,pluviometrica,
1942078,CGH BOM JESUS DO GALHO MONTANTE,-42.3183,-19.8292,pluviometrica,
1942079,UHE SALTO GRANDE MONTANTE,-42.9253,-19.0567,pluviometrica,
1942080,CGH VERMELHO VELHO JUSANTE,-42.3803,-19.9961,pluviometrica,
1240014,ITABERABA,-40.2997,-12.5267,pluviometrica,
1240016,IAÇU,-40.2108,-12.7622,pluviometrica,
1240020,MACAJUBA (CAPIVARI),-40.35,-12.1333,pluviometrica,
1240023,RUY BARBOSA,-40.45,-12.2833,pluviometrica,
1240028,LAGOA BONITA,-40.225,-12.9297,pluviometrica,
1240030,BOA VISTA TUPIM,-40.5883,-12.6544,pluviometrica,
1240031,RUY BARBOSA,-40.5122,-12.2839,pluviometrica,
1240032,IBIAPORA,-40.8089,-12.0522,pluviometrica,
1240034,IBIQUERA,-40.8708,-12.6547,pluviometrica,
1241001,FAZENDA IGUAÇU,-41.0658,-12.9347,pluviometrica,
